RowId,index,ra,dec,type,const,mag,name,rarad,decrad,bf,bayer,flam,spect,lum,ci,gl,comp,hyg_id,comp_primary,base,id,r1,r2,angle,dso_source,id1,cat1,id2,cat2,dupid,dupcat,display_mag
STAR-1180,,2.146017,-17.779155,Star,Cet,6.07,,,,,,,M1III,260.8555011868904,1.661,,1,9976,9976,,,,,,,,,,,,,
STAR-1181,,2.152187,71.552006,Star,Cas,6.57,,,,,,54.0,F8,1.5121678487917671,0.551,,1,10008,10008,,,,,,,,,,,,,
STAR-1182,,2.152584,-43.516596,Star,Phe,5.84,,,,,,,K1III,102.51797048255568,1.197,,1,10011,10011,,,,,,,,,,,,,
STAR-1183,,2.156184,5.986203,Star,Cet,6.97,,,,,,,F0,5.062907583460217,0.408,,1,10024,10024,,,,,,,,,,,,,
STAR-1184,,2.156419,17.224196,Star,Ari,6.4,,,,,,,F5V,3.379091874377229,0.471,,1,10027,10027,,,,,,,,,,,,,
STAR-1185,,2.157036,25.939892,Star,Ari,4.98,,,,14    Ari,,14.0,F2III,69.50243175887965,0.339,,1,10030,10030,,,,,,,,,,,,,
STAR-1186,,2.157062,81.295945,Star,Cep,6.05,,,,,,,A1V,16.489215731508327,0.118,,1,10031,10031,,,,,,,,,,,,,
STAR-1187,,2.159058,34.987297,Star,Tri,3.0,,,,4Bet Tri,Bet,4.0,A5III,83.0998041044432,0.14,,1,10041,10041,,,,,,,,,,,,,
STAR-1188,,2.159668,-24.345785,Star,For,6.48,,,,,,,F0IV/V,9.91744955231413,0.289,,1,10046,10046,,,,,,,,,,,,,
STAR-1189,,2.162556,-51.730867,Star,Eri,6.93,,,,,,,K1III/IV,3.735940922587999,0.907,,1,10068,10068,,,,,,,,,,,,,
STAR-1190,,2.163461,-40.866501,Star,Phe,6.49,,,,,,,F3V,11.189224819552424,0.43,,1,10073,10073,,,,,,,,,,,,,
STAR-1191,,2.164265,3.769347,Star,Cet,6.79,,,,,,,A2,10.58766033113697,0.24,,1,10076,10076,,,,,,,,,,,,,
STAR-1192,,2.168,-43.815574,Star,Phe,6.32,,,,,,,G8III,32.38918349968774,0.899,,1,10088,10088,,,,,,,,,,,,,
STAR-1193,,2.168817,53.843091,Star,Per,6.31,,,,,,,G8III,80.76068613289758,0.948,,1,10092,10092,,,,,,,,,,,,,
STAR-1194,,2.173334,-76.623705,Star,Hyi,6.66,,,,,,,F0II/III,13.867558288718882,0.335,,1,10114,10114,,,,,,,,,,,,,
STAR-1195,,2.173673,-50.823725,Star,Eri,6.12,,,,,,,K0V,0.361077145100353,0.812,Gl 86,1,10116,10116,,,,,,,,,,,,,
STAR-1196,,2.173746,59.979818,Star,Cas,6.66,,,,,,,F5II,19.9894111123566,0.334,,1,10118,10118,,,,,,,,,,,,,
STAR-1197,,2.174959,81.481988,Star,Cep,6.84,,,,,,,A3,44.87453899331323,0.4,,1,10121,10121,,,,,,,,,,,,,
STAR-1198,,2.177109,19.500338,Star,Ari,5.68,,,,15    Ari,,15.0,M3III,136.52116950664455,1.641,,1,10133,10133,,,,,,,,,,,,,
STAR-1199,,2.181342,39.039526,Star,And,6.09,,,,59    And,,59.0,B9V,62.23002851691592,-0.054,,1,10153,10153,,,,,,,,,,,,,
STAR-1200,,2.181502,-75.958839,Star,Hyi,6.89,,,,,,,K2III,98.44643639803782,1.208,,1,10156,10156,,,,,,,,,,,,,
STAR-1201,,2.181575,39.043286,Star,And,6.82,,,,59    And,,59.0,A1Vn,16292960.326397248,0.081,,1,10157,10157,,,,,,,,,,,,,
STAR-1202,,2.184466,-15.070865,Star,Cet,6.74,,,,,,,A2IV/V,28.973435877013213,0.079,,1,10171,10171,,,,,,,,,,,,,
STAR-1203,,2.186682,25.936938,Star,Ari,6.01,,,,16    Ari,,16.0,K4III,190.1953960442308,1.365,,1,10180,10180,,,,,,,,,,,,,
STAR-1204,,2.189189,8.569805,Star,Cet,5.64,,,,64    Cet,,64.0,G0IV,8.009400305332868,0.569,,1,10189,10189,,,,,,,,,,,,,
STAR-1205,,2.189507,-10.052162,Star,Cet,6.0,,,,,,,F5V,7.855973322609894,0.418,,1,10192,10192,,,,,,,,,,,,,
STAR-1206,,2.190283,31.526398,Star,Tri,6.24,,,,5    Tri,,5.0,A1m,32.568668220166984,0.112,,1,10197,10197,,,,,,,,,,,,,
STAR-1207,,2.191443,57.645543,Star,Per,6.38,,,,5    Per,,5.0,B5Ia,24434305.526939712,0.298,,1,10204,10204,,,,,,,,,,,,,
STAR-1208,,2.192307,-18.976759,Star,Cet,6.65,,,,,,,G8III,35.84264080437145,0.957,,1,10209,10209,,,,,,,,,,,,,
STAR-1209,,2.192639,-17.742992,Star,Cet,6.51,,,,,,,M1/M2III,108.44261957670734,1.622,,1,10210,10210,,,,,,,,,,,,,
STAR-1210,,2.193287,-1.825429,Star,Cet,5.94,,,,63    Cet,,63.0,G9III:,51.95172830110675,0.967,,1,10211,10211,,,,,,,,,,,,,
STAR-1211,,2.195394,3.452713,Star,Cet,6.67,,,,,,,A5,24.099054286865943,0.178,,1,10219,10219,,,,,,,,,,,,,
STAR-1212,,2.19842,-47.170362,Star,Phe,6.82,,,,,,,K2/K3III,16292960.326397248,1.4,,1,10231,10231,,,,,,,,,,,,,
STAR-1213,,2.20438,2.745551,Star,Cet,6.49,,,,,,,G5,55.97576014951099,1.039,,1,10249,10249,,,,,,,,,,,,,
STAR-1214,,2.206191,30.303067,Star,Tri,4.94,,,,6    Tri,,6.0,F5V comp SB,73.11390834834172,0.77,,1,10256,10256,,,,,,,,,,,,,
STAR-1215,,2.210427,24.167778,Star,Ari,5.96,,,,,,,K0,188.45167417215535,1.366,,1,10272,10272,,,,,,,,,,,,,
STAR-1216,,2.213206,-2.393637,Star,Cet,5.65,,,,66    Cet,,66.0,F8V,7.543970821979897,0.546,Gl 87.1A,1,10281,10281,,,,,,,,,,,,,
STAR-1217,,2.213355,21.210993,Star,Ari,5.23,,,,17Eta Ari,Eta,17.0,F5V,5.872188659713031,0.457,GJ 1043,1,10282,10282,,,,,,,,,,,,,
STAR-1218,,2.21388,79.69154,Star,Cep,6.46,,,,,,,A3,45.040167816808726,0.24,,1,10285,10285,,,,,,,,,,,,,
STAR-1219,,2.21513,-30.723825,Star,For,5.27,,,,Mu  For,Mu,,A0V,65.5239394015981,-0.013,Gl 89,1,10296,10296,,,,,,,,,,,,,
STAR-1220,,2.216665,8.846717,Star,Cet,4.36,,,,65Xi 1Cet,Xi-1,65.0,G8II:,216.7704104819694,0.878,,1,10300,10300,,,,,,,,,,,,,
STAR-1221,,2.21694,-21.000137,Star,Cet,5.86,,,,,,,K0III,44.62723707622523,1.006,,1,10302,10302,,,,,,,,,,,,,
STAR-1222,,2.217584,15.27986,Star,Ari,5.72,,,,19    Ari,,19.0,M0III,96.73864499689508,1.551,,1,10304,10304,,,,,,,,,,,,,
STAR-1223,,2.220369,44.231652,Star,And,4.84,,,,60    And,,60.0,K4III,266.931606362429,1.476,,1,10316,10316,,,,,,,,,,,,,
STAR-1224,,2.22252,74.027721,Star,Cas,6.25,,,,,,,G8III,58.34451042737448,0.915,,1,10326,10326,,,,,,,,,,,,,
STAR-1225,,2.224933,5.012717,Star,Cet,6.51,,,,,,,F0,8.685603503487766,0.356,,1,10332,10332,,,,,,,,,,,,,
STAR-1226,,2.225975,53.058589,Star,Per,6.5,,,,,,,K5,21877616.239495564,1.661,,1,10337,10337,,,,,,,,,,,,,
STAR-1227,,2.226728,51.065818,Star,Per,5.31,,,,,,6.0,G8III:var,27.64394371220336,0.926,,1,10342,10342,,,,,,,,,,,,,
STAR-1228,,2.228225,58.560586,Star,Per,6.43,,,,,,,A3Iab,23334580.62281009,0.554,,1,10355,10355,,,,,,,,,,,,,
STAR-1229,,2.231031,19.614444,Star,Ari,6.88,,,,,,,K0,39.48207780378827,1.115,,1,10366,10366,,,,,,,,,,,,,
STAR-1230,,2.231543,-9.06463,Star,Cet,6.43,,,,,,,K0,230.7809729698403,1.415,,1,10372,10372,,,,,,,,,,,,,
STAR-1231,,2.234022,47.484241,Star,And,6.05,,,,,,,F5V,5.190390101970822,0.406,,1,10379,10379,,,,,,,,,,,,,
STAR-1232,,2.237366,-67.841441,Star,Hyi,5.57,,,,Pi 1Hyi,Pi-1,,M1III,292.14603738773343,1.556,,1,10394,10394,,,,,,,,,,,,,
STAR-1233,,2.238592,-76.357539,Star,Hyi,6.57,,,,,,,K2III+...,61.37620051647942,0.895,,1,10398,10398,,,,,,,,,,,,,
STAR-1234,,2.241417,66.524428,Star,Cas,6.05,,,,55    Cas,,55.0,B9V+...,158.48931924611142,0.641,,1,10414,10414,,,,,,,,,,,,,
STAR-1235,,2.242208,-41.166765,Star,Phe,5.91,,,,,,,G9III,42.11143104363183,0.965,,1,10416,10416,,,,,,,,,,,,,
STAR-1236,,2.24388,28.691185,Star,Tri,6.35,,,,,,,K1III,10.365732567670046,0.957,,1,10422,10422,,,,,,,,,,,,,
STAR-1237,,2.246208,46.687491,Star,And,6.9,,,,,,,B8,68.54882264526617,-0.027,,1,10432,10432,,,,,,,,,,,,,
STAR-1238,,2.247921,48.782389,Star,And,6.74,,,,,,,G5,35.90872623694513,1.089,,1,10438,10438,,,,,,,,,,,,,
STAR-1239,,2.252139,55.08822,Star,Per,6.81,,,,,,,K0,132.678331072416,1.391,,1,10455,10455,,,,,,,,,,,,,
STAR-1240,,2.252669,0.720165,Star,Cet,6.76,,,,,,,A2,47.20630412635904,0.122,,1,10458,10458,,,,,,,,,,,,,
STAR-1241,,2.256774,24.271296,Star,Ari,6.8,,,,,,,G8IV,1.2078138351067802,0.69,,1,10481,10481,,,,,,,,,,,,,
STAR-1242,,2.256998,-41.068979,Star,Phe,6.99,,,,,,,M1/M2III,219.381499189791,1.662,,1,10483,10483,,,,,,,,,,,,,
STAR-1243,,2.257864,-9.466528,Star,Cet,6.55,,,,,,,A0V,74.67925899308831,-0.005,,1,10488,10488,,,,,,,,,,,,,
STAR-1244,,2.25794,-67.746366,Star,Hyi,5.67,,,,Pi 2Hyi,Pi-2,,K2III,105.29312128434388,1.306,,1,10489,10489,,,,,,,,,,,,,
STAR-1245,,2.257967,52.511086,Star,Per,6.96,,,,,,,K2,150.93848966549518,1.44,,1,10490,10490,,,,,,,,,,,,,
STAR-1246,,2.261884,25.043043,Star,Ari,5.57,,,,21    Ari,,21.0,F6V,13.440022630821629,0.52,,1,10510,10510,,,,,,,,,,,,,
STAR-1247,,2.262789,25.782937,Star,Ari,5.79,,,,20    Ari,,20.0,F6IV-V,7.461050851930628,0.439,,1,10517,10517,,,,,,,,,,,,,
STAR-1248,,2.265635,33.358895,Star,Tri,5.25,,,,7    Tri,,7.0,A0V,51.23892386646797,-0.004,,1,10535,10535,,,,,,,,,,,,,
STAR-1249,,2.266033,47.811937,Star,And,6.37,,,,,,,G9III-IV,30.310981535840483,1.029,,1,10538,10538,,,,,,,,,,,,,
STAR-1250,,2.271073,-9.821246,Star,Cet,6.91,,,,,,,G0,3.473761519726526,0.623,,1,10560,10560,,,,,,,,,,,,,
STAR-1251,,2.275154,-51.512165,Star,Eri,3.56,,,,Phi Eri,Phi,,B8IV-V,72.84504232923301,-0.12,,1,10578,10578,,,,,,,,,,,,,
STAR-1252,,2.279251,83.561414,Star,Cep,6.45,,,,,,,K0,38.22962165659194,0.951,,1,10599,10599,,,,,,,,,,,,,
STAR-1253,,2.281032,57.055246,Star,Per,6.48,,,,,,,B1Iab,22284351.492702983,0.281,,1,10609,10609,,,,,,,,,,,,,
STAR-1254,,2.283068,-6.422116,Star,Cet,5.51,,,,67    Cet,,67.0,G8III,56.70221181605431,0.962,,1,10618,10618,,,,,,,,,,,,,
STAR-1255,,2.284191,34.224231,Star,Tri,4.84,,,,8Del Tri,Del,8.0,G0V,1.1738159324832202,0.607,Gl 92,1,10620,10620,,,,,,,,,,,,,
STAR-1256,,2.286234,23.767832,Star,Ari,6.53,,,,,,,G9III,56.8067574106772,1.025,,1,10633,10633,,,,,,,,,,,,,
STAR-1257,,2.288573,33.847194,Star,Tri,4.03,,,,9Gam Tri,Gam,9.0,A1Vnn,25.234807724805755,0.019,,1,10645,10645,,,,,,,,,,,,,
STAR-1258,,2.288849,-35.982957,Star,For,6.7,,,,,,,K0III,18.72405895986799,0.989,,1,10648,10648,,,,,,,,,,,,,
STAR-1259,,2.290357,28.745044,Star,Tri,6.99,,,,,,,F5V,1.6595869074375604,0.518,,1,10655,10655,,,,,,,,,,,,,
STAR-1260,,2.299258,29.007252,Star,Tri,6.68,,,,,,,M0III,440.96081645063776,1.715,,1,10688,10688,,,,,,,,,,,,,
STAR-1261,,2.29996,57.89982,Star,Per,5.75,,,,8    Per,,8.0,K3III,69.24684643226364,1.175,,1,10692,10692,,,,,,,,,,,,,
STAR-1262,,2.300203,42.901232,Star,And,6.89,,,,,,,G5,115.23913771994866,0.998,,1,10695,10695,,,,,,,,,,,,,
STAR-1263,,2.3004,1.757802,Star,Cet,5.6,,,,,,,G0.5IV,2.97303484967702,0.588,,1,10697,10697,,,,,,,,,,,,,
STAR-1264,,2.301275,57.516321,Star,Per,5.99,,,,7    Per,,7.0,G7III,221.0039317349184,1.039,,1,10703,10703,,,,,,,,,,,,,
STAR-1265,,2.302094,19.901164,Star,Ari,5.58,,,,22The Ari,The,22.0,A1Vn,96.02846792093813,0.011,,1,10706,10706,,,,,,,,,,,,,
STAR-1266,,2.311545,8.180695,Star,Cet,6.84,,,,,,,K0,32.18103443093442,1.095,,1,10750,10750,,,,,,,,,,,,,
STAR-1267,,2.314493,12.992276,Star,Ari,6.88,,,,,,,G5,324.4890156605366,1.211,,1,10758,10758,,,,,,,,,,,,,
STAR-1268,,2.314959,-19.534632,Star,Cet,6.87,,,,,,,K5III,95.32350439205146,1.561,,1,10761,10761,,,,,,,,,,,,,
STAR-1269,,2.315831,28.642674,Star,Tri,5.29,,,,10    Tri,,10.0,A2V,88.87917198848203,0.037,,1,10766,10766,,,,,,,,,,,,,
STAR-1270,,2.316097,23.167815,Star,Ari,6.45,,,,,,,A7V,20.0078305215239,0.376,,1,10769,10769,,,,,,,,,,,,,
STAR-1271,,2.316255,-25.945687,Star,For,6.33,,,,,,,G8V,0.4107712125533876,0.724,Gl 95,1,10772,10772,,,,,,,,,,,,,
STAR-1272,,2.316597,85.736156,Star,Cep,6.98,,,,,,,G5,35.546758199906975,0.904,,1,10774,10774,,,,,,,,,,,,,
STAR-1273,,2.317904,57.135497,Star,Per,6.57,,,,,,,B3Ia,20511621.78825571,0.464,,1,10779,10779,,,,,,,,,,,,,
STAR-1274,,2.319089,19.687707,Star,Ari,6.82,,,,,,23.0,F8,1.668783511365391,0.566,,1,10784,10784,,,,,,,,,,,,,
STAR-1275,,2.319675,46.472261,Star,And,6.21,,,,,,,A4V,53.308934223670136,0.164,,1,10788,10788,,,,,,,,,,,,,
STAR-1276,,2.320539,57.169232,Star,Per,6.65,,,,,,,B2Ia,19054607.17963248,0.5,,1,10790,10790,,,,,,,,,,,,,
STAR-1277,,2.321337,47.379973,Star,And,5.31,,,,62    And,,62.0,A1V,37.187758332493566,0.006,,1,10793,10793,,,,,,,,,,,,,
STAR-1278,,2.322442,-2.977643,Star,Cet,6.47,Mira,,,68Omi Cet,Omi,68.0,M5e-M9e,18.897310544316767,0.966,,1,10800,10800,,,,,,,,,,,,,
STAR-1279,,2.322974,48.955463,Star,And,6.44,,,,,,,F4V,9.462371613657927,0.427,,1,10804,10804,,,,,,,,,,,,,
STAR-1280,,2.323546,-41.848367,Star,Phe,6.36,,,,,,,K2III,92.38468875379452,1.162,,1,10805,10805,,,,,,,,,,,,,
STAR-1281,,2.327021,39.834946,Star,And,6.63,,,,,,,B8V,97.99411610955944,-0.082,,1,10822,10822,,,,,,,,,,,,,
STAR-1282,,2.327994,-4.345573,Star,Cet,6.5,,,,,,,A3V,34.450854628657915,0.082,,1,10828,10828,,,,,,,,,,,,,
STAR-1283,,2.329023,60.029543,Star,Cas,6.94,,,,,,,A2V,83.86871712481636,0.224,,1,10830,10830,,,,,,,,,,,,,
STAR-1284,,2.331739,-55.944796,Star,Hor,5.81,,,,,,,K5III,147.63862777538623,1.57,,1,10845,10845,,,,,,,,,,,,,
STAR-1285,,2.334571,30.188088,Star,Tri,6.51,,,,,,,K0,63.97348354826482,1.223,,1,10858,10858,,,,,,,,,,,,,
STAR-1286,,2.335823,50.958099,Star,And,6.64,,,,,,,F5,7.578792209160491,0.521,,1,10864,10864,,,,,,,,,,,,,
STAR-1287,,2.336906,64.336949,Star,Cas,6.59,,,,,,,B9.5V,43.41102097073453,-0.023,,1,10867,10867,,,,,,,,,,,,,
STAR-1288,,2.339688,-56.784105,Star,Hor,6.69,,,,,,,K0III,35.80964371026361,0.948,,1,10881,10881,,,,,,,,,,,,,
STAR-1289,,2.344864,47.310804,Star,And,6.17,,,,,,,B5V,176.3599633897995,-0.094,,1,10898,10898,,,,,,,,,,,,,
STAR-1290,,2.345255,55.909079,Star,Per,6.76,,,,,,,B8Ib,17218685.749860097,0.316,,1,10900,10900,,,,,,,,,,,,,
STAR-1291,,2.349499,50.151466,Star,And,5.57,,,,63    And,,63.0,B9p Si,74.61050851930628,-0.089,,1,10918,10918,,,,,,,,,,,,,
STAR-1292,,2.353596,54.510078,Star,Per,6.86,,,,,,,F5,5.959365192559373,0.456,,1,10935,10935,,,,,,,,,,,,,
STAR-1293,,2.353823,-19.915353,Star,Cet,6.53,,,,,,,K0III,33.853221281535426,0.979,,1,10937,10937,,,,,,,,,,,,,
STAR-1294,,2.362498,-68.659418,Star,Hyi,4.08,,,,Del Hyi,Del,,A3V,37.290653996215255,0.034,Gl 97.1,1,10975,10975,,,,,,,,,,,,,
STAR-1295,,2.365399,57.242916,Star,Per,6.4,,,,,,,A1Ia,23988329.190194897,0.569,,1,10994,10994,,,,,,,,,,,,,
STAR-1296,,2.36573,0.395675,Star,Cet,5.29,,,,69    Cet,,69.0,M2III,726.4404185924765,1.648,,1,10995,10995,,,,,,,,,,,,,
STAR-1297,,2.367092,-10.777534,Star,Cet,5.43,,,,,,,F0V,5.157034063026458,0.364,,1,11003,11003,,,,,,,,,,,,,
STAR-1298,,2.368051,-17.662169,Star,Cet,5.89,,,,,,,K2III,70.66429004252072,1.231,,1,11007,11007,,,,,,,,,,,,,
STAR-1299,,2.368506,22.873594,Star,Ari,6.57,,,,,,,G2IV,72.77798045368239,0.796,,1,11009,11009,,,,,,,,,,,,,
STAR-1300,,2.369927,-43.199811,Star,Phe,6.3,,,,,,,K0III,49.20395356814509,0.991,,1,11017,11017,,,,,,,,,,,,,
STAR-1301,,2.37011,-0.884852,Star,Cet,5.42,,,,70    Cet,,70.0,F0Vn,37.98393901545072,0.335,,1,11020,11020,,,,,,,,,,,,,
STAR-1302,,2.372621,55.845653,Star,Per,5.16,,,,9    Per,,9.0,A2Ia,75162289.40182045,0.369,,1,11034,11034,,,,,,,,,,,,,
STAR-1303,,2.375704,-23.816326,Star,For,5.19,,,,Kap For,Kap,,G2V,3.528580258285269,0.608,Gl 97,1,11046,11046,,,,,,,,,,,,,
STAR-1304,,2.375888,16.870278,Star,Ari,6.78,,,,,,,A2V,19.462561593612413,0.152,,1,11049,11049,,,,,,,,,,,,,
STAR-1305,,2.380644,41.396297,Star,And,5.81,,,,,,,F0III-IV,9.12851219331122,0.289,,1,11064,11064,,,,,,,,,,,,,
STAR-1306,,2.38123,-73.645792,Star,Hyi,5.99,,,,Kap Hyi,Kap,,K0III,33.11311214825911,1.088,,1,11069,11069,,,,,,,,,,,,,
STAR-1307,,2.381852,-51.092129,Star,Eri,5.9,,,,,,,A5V,14.086399463612564,0.213,,1,11075,11075,,,,,,,,,,,,,
STAR-1308,,2.382673,-18.354982,Star,Cet,6.22,,,,,,,G8/K0III,45.040167816808726,0.942,,1,11082,11082,,,,,,,,,,,,,
STAR-1309,,2.383452,57.387006,Star,Per,6.99,,,,,,,B8Ia,710.5587633694735,0.54,,1,11089,11089,,,,,,,,,,,,,
STAR-1310,,2.385166,-37.576144,Star,For,6.47,,,,,,,K2III,165.19617982290148,1.592,,1,11094,11094,,,,,,,,,,,,,
STAR-1311,,2.387374,-29.869323,Star,For,6.96,,,,,,,G1V,2.179716441139905,0.566,,1,11104,11104,,,,,,,,,,,,,
STAR-1312,,2.388933,52.0831,Star,Per,6.64,,,,,,,A5V,9.954054173515267,0.216,,1,11111,11111,,,,,,,,,,,,,
STAR-1313,,2.389815,-26.995375,Star,For,6.8,,,,,,,K2III,17.076544728138742,1.097,,1,11116,11116,,,,,,,,,,,,,
STAR-1314,,2.391327,35.441059,Star,Tri,6.75,,,,,,,G5,114.81536214968828,1.157,,1,11126,11126,,,,,,,,,,,,,
STAR-1315,,2.397707,55.364861,Star,Per,6.29,,,,,,,F7Ib,2318.462095413132,0.845,,1,11147,11147,,,,,,,,,,,,,
STAR-1316,,2.400765,42.102295,Star,And,6.72,,,,,,,K0,376.010523668496,1.545,,1,11158,11158,,,,,,,,,,,,,
STAR-1317,,2.402658,-16.254299,Star,Cet,6.68,,,,,,,F0IV/V,7.25771650267428,0.311,,1,11165,11165,,,,,,,,,,,,,
STAR-1318,,2.405588,-25.847459,Star,For,6.45,,,,,,,K3III,81.58306174490076,1.321,,1,11185,11185,,,,,,,,,,,,,
STAR-1319,,2.406919,50.006546,Star,And,5.19,,,,64    And,,64.0,G8III,109.54687673339954,0.979,,1,11193,11193,,,,,,,,,,,,,
STAR-1320,,2.407253,-37.361402,Star,For,6.93,,,,,,,F5V,7.481695005111542,0.497,,1,11195,11195,,,,,,,,,,,,,
STAR-1321,,2.408478,9.713214,Star,Cet,6.93,,,,,,,K0,28.39226239424908,1.093,,1,11201,11201,,,,,,,,,,,,,
STAR-1322,,2.4094,-40.840458,Star,Phe,6.17,,,,,,,G5IV,2.8840315031266046,0.653,,1,11204,11204,,,,,,,,,,,,,
STAR-1323,,2.413627,10.610565,Star,Ari,5.48,,,,24Xi  Ari,Xi,24.0,B7IV,400.3132821780238,-0.098,,1,11222,11222,,,,,,,,,,,,,
STAR-1324,,2.414987,-60.311947,Star,Hor,5.36,,,,Lam Hor,Lam,,F2III,15.247547676599162,0.395,,1,11231,11231,,,,,,,,,,,,,
STAR-1325,,2.415634,-3.89282,Star,Cet,6.89,,,,,,,K0,29.29543829769433,1.02,,1,11233,11233,,,,,,,,,,,,,
STAR-1326,,2.416219,-2.780031,Star,Cet,6.34,,,,71    Cet,,71.0,A0III,190.3706531742075,-0.011,,1,11234,11234,,,,,,,,,,,,,
STAR-1327,,2.421119,56.609823,Star,Per,6.25,,,,10    Per,,10.0,B2Ia,27542287.033381745,0.249,,1,11252,11252,,,,,,,,,,,,,
STAR-1328,,2.42402,-66.494026,Star,Hor,6.39,,,,,,,M5III,129.18140390030558,1.511,,1,11266,11266,,,,,,,,,,,,,
STAR-1329,,2.424075,35.041929,Star,Tri,6.85,,,,,,,G5,55.36049950434,1.065,,1,11269,11269,,,,,,,,,,,,,
STAR-1330,,2.42706,50.278631,Star,And,4.73,,,,65    And,,65.0,K4III,143.21878992735438,1.532,,1,11286,11286,,,,,,,,,,,,,
STAR-1331,,2.432501,-12.29048,Star,Cet,4.88,,,,72Rho Cet,Rho,72.0,A0V,190.1953960442308,-0.027,,1,11318,11318,,,,,,,,,,,,,
STAR-1332,,2.433431,-15.341247,Star,Cet,5.88,,,,,,,Ap SrCrEu,22.993230870212244,0.116,,1,11321,11321,,,,,,,,,,,,,
STAR-1333,,2.437846,6.292552,Star,Cet,6.79,,,,,,,F2,3.4260997248813707,0.399,,1,11333,11333,,,,,,,,,,,,,
STAR-1334,,2.442681,59.658912,Star,Cas,6.97,,,,,,,K0III-IV,17.218685749860068,0.989,,1,11353,11353,,,,,,,,,,,,,
STAR-1335,,2.443115,-20.042617,Star,Cet,5.89,,,,,,,K2III,27.13938487641588,1.247,,1,11354,11354,,,,,,,,,,,,,
STAR-1336,,2.446013,10.565301,Star,Ari,6.7,,,,,,,F0IV,29.675633580735287,0.333,,1,11363,11363,,,,,,,,,,,,,
STAR-1337,,2.449449,26.040868,Star,Ari,6.99,,,,,,,F5,19.879250210418817,0.588,,1,11378,11378,,,,,,,,,,,,,
STAR-1338,,2.449755,-47.70384,Star,Eri,4.24,,,,Kap Eri,Kap,,B5IV,425.402462944068,-0.136,,1,11380,11380,,,,,,,,,,,,,
STAR-1339,,2.452011,27.012395,Star,Ari,6.14,,,,,,,K5III,80.83510373900673,1.461,,1,11388,11388,,,,,,,,,,,,,
STAR-1340,,2.456498,10.198326,Star,Cet,6.45,,,,,,,F5V,3.1768740706497707,0.45,,1,11400,11400,,,,,,,,,,,,,
STAR-1341,,2.457715,31.80128,Star,Tri,5.55,,,,11    Tri,,11.0,K1III:,38.159264911893366,1.114,,1,11405,11405,,,,,,,,,,,,,
STAR-1342,,2.46438,50.569974,Star,And,6.16,,,,66    And,,66.0,F4V,9.558725718846912,0.435,,1,11438,11438,,,,,,,,,,,,,
STAR-1343,,2.466647,1.960846,Star,Cet,6.45,,,,,,,K0III,63.62092805735179,0.971,,1,11447,11447,,,,,,,,,,,,,
STAR-1344,,2.467139,-33.811039,Star,For,5.13,,,,Phi For,Phi,,A2/A3V,16.78031078290956,0.089,,1,11449,11449,,,,,,,,,,,,,
STAR-1345,,2.467878,-64.299768,Star,Hor,6.35,,,,,,,A0V,35.67795882885623,-0.025,,1,11452,11452,,,,,,,,,,,,,
STAR-1346,,2.469317,8.460054,Star,Cet,4.3,,,,73Xi 2Cet,Xi-2,73.0,B9III,58.1835211048072,-0.053,,1,11457,11457,,,,,,,,,,,,,
STAR-1347,,2.469439,29.66933,Star,Tri,5.29,,,,12    Tri,,12.0,F0III,16.550076287699895,0.311,,1,11459,11459,,,,,,,,,,,,,
STAR-1348,,2.469651,-50.302719,Star,Eri,6.96,,,,,,,K1III,47.51163763775613,1.125,,1,11461,11461,,,,,,,,,,,,,
STAR-1349,,2.47651,-31.102445,Star,For,6.11,,,,,,,K2IIICN...,37.91403441833064,1.106,,1,11497,11497,,,,,,,,,,,,,
STAR-1350,,2.480139,29.93176,Star,Tri,5.89,,,,13    Tri,,13.0,G0V,3.784425847170931,0.591,Gl 99.1,1,11521,11521,,,,,,,,,,,,,
STAR-1351,,2.484437,67.402474,Star,Cas,4.46,,,,Iot Cas,Iot,,A5p Sr,23.76840286624876,0.153,,1,11542,11542,,,,,,,,,,,,,
STAR-1352,,2.485412,37.329736,Star,And,6.78,,,,,,,A5,51.28613839913648,0.169,,1,11546,11546,,,,,,,,,,,,,
STAR-1353,,2.487133,23.469026,Star,Ari,6.2,,,,,,,A5m,26.157726827191063,0.155,,1,11551,11551,,,,,,,,,,,,,
STAR-1354,,2.490263,55.536201,Star,Per,6.52,,,,,,,A2psh,56.96393733411836,0.091,,1,11566,11566,,,,,,,,,,,,,
STAR-1355,,2.493129,9.006339,Star,Cet,6.95,,,,,,,A5,131.94714571951167,0.335,,1,11575,11575,,,,,,,,,,,,,
STAR-1356,,2.493155,9.565629,Star,Cet,6.09,,,,,,,K2III,33.6356635748362,1.022,,1,11576,11576,,,,,,,,,,,,,
STAR-1357,,2.496147,46.031815,Star,And,6.71,,,,,,,G5,51.61786054966728,1.115,,1,11584,11584,,,,,,,,,,,,,
STAR-1358,,2.498709,-22.683197,Star,Cet,6.76,,,,,,,A6III,14.073431383183484,0.193,,1,11595,11595,,,,,,,,,,,,,
STAR-1359,,2.498836,39.137071,Star,And,6.78,,,,,,,K0,40.77556617502125,1.075,,1,11596,11596,,,,,,,,,,,,,
STAR-1360,,2.503811,-25.186442,Star,For,6.5,,,,,,,DAn...,22.14114112091263,0.294,,1,11617,11617,,,,,,,,,,,,,
